timestamp,local_timestamp,lat,lon,ab_name,network,pm25_value,temperature_2m,apparent_temperature,relativehumidity_2m,windspeed_10m
2025-06-23T23:00:00+00:00,"2025-06-24T01:00:00+02:00",50.936189,5.354360,"42N047 - Hasselt","Flanders",4,20.8,20.8,73,13.0
2025-06-23T23:00:00+00:00,"2025-06-24T01:00:00+02:00",50.711706,5.103159,"42N054 - Walshoutem","Flanders",4,18.2,18.1,84,13.3
2025-06-23T23:00:00+00:00,"2025-06-24T01:00:00+02:00",51.092000,4.380104,"42R834 - Boom","Flanders",5,19.1,18.5,79,16.2
2025-06-23T23:00:00+00:00,"2025-06-24T01:00:00+02:00",50.814874,3.322494,"44N052 - Zwevegem","Flanders",6,17.9,17.6,86,15.1
2025-06-23T23:00:00+00:00,"2025-06-24T01:00:00+02:00",51.150136,3.808735,"44R740 - Sint-Kruiswinkel","Flanders",8,18.1,17.3,86,18.7
2025-06-23T23:00:00+00:00,"2025-06-24T01:00:00+02:00",50.953177,3.121156,"44RL01 - Roeselare","Flanders",6,16.8,16.4,92,15.8
2025-06-23T22:00:00+00:00,"2025-06-24T00:00:00+02:00",51.174054,3.786085,"40EG05 - Rieme","Flanders",6,18.0,17.2,87,18.7
2025-06-23T22:00:00+00:00,"2025-06-24T00:00:00+02:00",50.793469,3.109642,"40MN01 - Menen","Flanders",6,17.1,17.0,91,13.7
2025-06-23T22:00:00+00:00,"2025-06-24T00:00:00+02:00",50.917228,3.307386,"40OB01 - Oostrozebeke","Flanders",13,17.1,16.9,91,14.8
2025-06-23T22:00:00+00:00,"2025-06-24T00:00:00+02:00",51.226389,4.448750,"40DU07 - Deurne","Flanders",6,19.4,18.9,80,16.9
2025-06-23T22:00:00+00:00,"2025-06-24T00:00:00+02:00",50.936189,5.354360,"42N047 - Hasselt","Flanders",4,20.8,20.8,73,13.0
2025-06-23T22:00:00+00:00,"2025-06-24T00:00:00+02:00",50.711706,5.103159,"42N054 - Walshoutem","Flanders",4,18.2,18.1,84,13.3
2025-06-23T22:00:00+00:00,"2025-06-24T00:00:00+02:00",51.058332,3.729298,"44R701 - Gent","Flanders",7,18.3,17.8,85,16.9
2025-06-23T21:00:00+00:00,"2025-06-23T23:00:00+02:00",51.290668,4.293329,"40AL04 - Beveren","Flanders",6,18.8,17.9,82,19.4
2025-06-23T21:00:00+00:00,"2025-06-23T23:00:00+02:00",50.793469,3.109642,"40MN01 - Menen","Flanders",6,17.1,17.0,91,13.7
2025-06-23T21:00:00+00:00,"2025-06-23T23:00:00+02:00",50.916648,4.515182,"40SZ05 - Steenokkerzeel","Flanders",4,19.9,19.1,75,18.0
2025-06-23T21:00:00+00:00,"2025-06-23T23:00:00+02:00",51.219891,4.368457,"42AL10 - Antwerpen (Blancefloerlaan)","Flanders",5,19.0,18.6,82,15.8
2025-06-23T21:00:00+00:00,"2025-06-23T23:00:00+02:00",51.031602,5.376387,"42HH08 - Houthalen-Helchteren","Flanders",4,20.5,20.7,72,11.5
2025-06-23T21:00:00+00:00,"2025-06-23T23:00:00+02:00",51.233652,5.163979,"42N016 - Dessel","Flanders",4,19.8,19.8,77,13.0
2025-06-23T21:00:00+00:00,"2025-06-23T23:00:00+02:00",51.209663,4.431821,"42R801 - Borgerhout","Flanders",5,19.4,18.9,79,16.2
2025-06-23T21:00:00+00:00,"2025-06-23T23:00:00+02:00",51.228630,4.428454,"42R803 - Antwerpen (Park Spoor Noord)","Flanders",5,19.4,18.9,80,16.9
2025-06-23T21:00:00+00:00,"2025-06-23T23:00:00+02:00",51.208229,4.421559,"42R805 - Antwerpen (Belgiëlei)","Flanders",6,19.4,19.0,80,16.2
2025-06-23T21:00:00+00:00,"2025-06-23T23:00:00+02:00",51.212258,4.350555,"42R818 - Antwerpen (Burchtse Weel)","Flanders",5,18.7,18.4,83,15.5
2025-06-23T21:00:00+00:00,"2025-06-23T23:00:00+02:00",51.058332,3.729298,"44R701 - Gent","Flanders",6,18.3,17.8,85,16.9
2025-06-23T20:00:00+00:00,"2025-06-23T22:00:00+02:00",51.304521,4.234833,"40AL02 - Beveren","Flanders",3,17.6,17.2,88,16.2
2025-06-23T20:00:00+00:00,"2025-06-23T22:00:00+02:00",51.253965,4.201460,"40AL03 - Beveren","Flanders",4,18.2,17.7,85,16.6
2025-06-23T20:00:00+00:00,"2025-06-23T22:00:00+02:00",51.290668,4.293329,"40AL04 - Beveren","Flanders",5,18.8,17.9,82,19.4
2025-06-23T20:00:00+00:00,"2025-06-23T22:00:00+02:00",50.916648,4.515182,"40SZ05 - Steenokkerzeel","Flanders",4,19.9,19.1,75,18.0
2025-06-23T20:00:00+00:00,"2025-06-23T22:00:00+02:00",51.031602,5.376387,"42HH08 - Houthalen-Helchteren","Flanders",3,20.5,20.7,72,11.5
2025-06-23T20:00:00+00:00,"2025-06-23T22:00:00+02:00",51.250508,4.427523,"42MK02 - Merksem","Flanders",4,19.3,18.7,80,17.6
2025-06-23T20:00:00+00:00,"2025-06-23T22:00:00+02:00",50.936189,5.354360,"42N047 - Hasselt","Flanders",3,20.8,20.8,73,13.0
2025-06-23T20:00:00+00:00,"2025-06-23T22:00:00+02:00",51.209519,4.431792,"42R802 - Borgerhout","Flanders",4,19.4,18.9,79,16.2
2025-06-23T20:00:00+00:00,"2025-06-23T22:00:00+02:00",51.228630,4.428454,"42R803 - Antwerpen (Park Spoor Noord)","Flanders",5,19.4,18.9,80,16.9
2025-06-23T20:00:00+00:00,"2025-06-23T22:00:00+02:00",51.208229,4.421559,"42R805 - Antwerpen (Belgiëlei)","Flanders",5,19.4,19.0,80,16.2
2025-06-23T20:00:00+00:00,"2025-06-23T22:00:00+02:00",51.092000,4.380104,"42R834 - Boom","Flanders",4,19.1,18.5,79,16.2
2025-06-23T20:00:00+00:00,"2025-06-23T22:00:00+02:00",51.227309,4.331524,"42ZD08 - Zwijndrecht (Neerstraat)","Flanders",5,18.4,18.0,84,15.8
2025-06-23T20:00:00+00:00,"2025-06-23T22:00:00+02:00",51.254574,3.362536,"44N012 - Moerkerke","Flanders",6,16.5,15.9,95,17.3
2025-06-23T20:00:00+00:00,"2025-06-23T22:00:00+02:00",51.196063,3.822920,"44R750 - Zelzate","Flanders",4,18.0,17.3,87,18.4
2025-06-23T20:00:00+00:00,"2025-06-23T22:00:00+02:00",50.953177,3.121156,"44RL01 - Roeselare","Flanders",6,16.8,16.4,92,15.8
2025-06-23T19:00:00+00:00,"2025-06-23T21:00:00+02:00",51.304521,4.234833,"40AL02 - Beveren","Flanders",3,17.6,17.2,88,16.2
2025-06-23T19:00:00+00:00,"2025-06-23T21:00:00+02:00",50.931750,5.521087,"40GK37 - Genk","Flanders",4,20.6,20.6,73,13.3
2025-06-23T19:00:00+00:00,"2025-06-23T21:00:00+02:00",51.321784,3.218213,"40ZB07 - Zeebrugge","Flanders",8,17.1,16.2,93,20.5
2025-06-23T19:00:00+00:00,"2025-06-23T21:00:00+02:00",51.219891,4.368457,"42AL10 - Antwerpen (Blancefloerlaan)","Flanders",3,19.0,18.6,82,15.8
2025-06-23T19:00:00+00:00,"2025-06-23T21:00:00+02:00",51.226389,4.448750,"40DU07 - Deurne","Flanders",3,19.4,18.9,80,16.9
2025-06-23T19:00:00+00:00,"2025-06-23T21:00:00+02:00",51.260990,4.424399,"42M802 - Antwerpen","Flanders",3,19.1,18.7,81,16.6
2025-06-23T19:00:00+00:00,"2025-06-23T21:00:00+02:00",50.977541,4.837618,"42N035 - Aarschot","Flanders",4,20.4,19.7,71,16.2
2025-06-23T19:00:00+00:00,"2025-06-23T21:00:00+02:00",51.206304,4.441947,"42R804 - Antwerpen (Ring)","Flanders",3,19.4,19.0,79,16.2
2025-06-23T19:00:00+00:00,"2025-06-23T21:00:00+02:00",51.212258,4.350555,"42R818 - Antwerpen (Burchtse Weel)","Flanders",3,18.7,18.4,83,15.5
2025-06-23T19:00:00+00:00,"2025-06-23T21:00:00+02:00",51.213251,4.239931,"42R823 - Beveren","Flanders",3,18.1,17.5,85,16.6
2025-06-23T19:00:00+00:00,"2025-06-23T21:00:00+02:00",50.814874,3.322494,"44N052 - Zwevegem","Flanders",5,17.9,17.6,86,15.1
2025-06-23T19:00:00+00:00,"2025-06-23T21:00:00+02:00",51.040689,3.734971,"44R702 - Gent (Carlierlaan)","Flanders",5,18.4,18.0,84,16.2
2025-06-23T18:00:00+00:00,"2025-06-23T20:00:00+02:00",51.219891,4.368457,"42AL10 - Antwerpen (Blancefloerlaan)","Flanders",3,19.0,18.6,82,15.8
2025-06-23T18:00:00+00:00,"2025-06-23T20:00:00+02:00",51.226389,4.448750,"40DU07 - Deurne","Flanders",3,19.4,18.9,80,16.9
2025-06-23T18:00:00+00:00,"2025-06-23T20:00:00+02:00",51.206304,4.441947,"42R804 - Antwerpen (Ring)","Flanders",4,19.4,19.0,79,16.2
2025-06-23T18:00:00+00:00,"2025-06-23T20:00:00+02:00",51.020374,4.483255,"42R842 - Mechelen (Hendrik Speecqvest)","Flanders",3,19.5,19.3,77,14.0
2025-06-23T18:00:00+00:00,"2025-06-23T20:00:00+02:00",51.227309,4.331524,"42ZD08 - Zwijndrecht (Neerstraat)","Flanders",3,null,null,null,null
2025-06-23T18:00:00+00:00,"2025-06-23T20:00:00+02:00",51.016280,2.582323,"44N029 - Houtem","Flanders",6,16.5,16.0,96,17.3
2025-06-23T18:00:00+00:00,"2025-06-23T20:00:00+02:00",51.040689,3.734971,"44R702 - Gent (Carlierlaan)","Flanders",4,18.4,18.0,84,16.2
2025-06-23T18:00:00+00:00,"2025-06-23T20:00:00+02:00",51.150136,3.808735,"44R740 - Sint-Kruiswinkel","Flanders",5,18.1,17.3,86,18.7
2025-06-23T17:00:00+00:00,"2025-06-23T19:00:00+02:00",51.304521,4.234833,"40AL02 - Beveren","Flanders",3,17.6,17.2,88,16.2
2025-06-23T17:00:00+00:00,"2025-06-23T19:00:00+02:00",50.793469,3.109642,"40MN01 - Menen","Flanders",4,17.1,17.0,91,13.7
2025-06-23T17:00:00+00:00,"2025-06-23T19:00:00+02:00",50.917228,3.307386,"40OB01 - Oostrozebeke","Flanders",3,17.1,16.9,91,14.8
2025-06-23T17:00:00+00:00,"2025-06-23T19:00:00+02:00",51.313929,4.403868,"40SA04 - Hoevenen","Flanders",3,18.6,18.2,83,15.8
2025-06-23T17:00:00+00:00,"2025-06-23T19:00:00+02:00",50.916648,4.515182,"40SZ05 - Steenokkerzeel","Flanders",4,19.9,19.1,75,18.0
2025-06-23T17:00:00+00:00,"2025-06-23T19:00:00+02:00",51.330404,3.212605,"40ZB08 - Zeebrugge (Evendijk-Oost)","Flanders",7,17.2,16.2,93,20.5
2025-06-23T17:00:00+00:00,"2025-06-23T19:00:00+02:00",51.219891,4.368457,"42AL10 - Antwerpen (Blancefloerlaan)","Flanders",3,19.0,18.6,82,15.8
2025-06-23T17:00:00+00:00,"2025-06-23T19:00:00+02:00",51.031602,5.376387,"42HH08 - Houthalen-Helchteren","Flanders",4,20.5,20.7,72,11.5
2025-06-23T17:00:00+00:00,"2025-06-23T19:00:00+02:00",51.260990,4.424399,"42M802 - Antwerpen","Flanders",3,19.1,18.7,81,16.6
2025-06-23T17:00:00+00:00,"2025-06-23T19:00:00+02:00",51.233652,5.163979,"42N016 - Dessel","Flanders",3,19.8,19.8,77,13.0
2025-06-23T17:00:00+00:00,"2025-06-23T19:00:00+02:00",51.209519,4.431792,"42R802 - Borgerhout","Flanders",3,19.4,18.9,79,16.2
2025-06-23T17:00:00+00:00,"2025-06-23T19:00:00+02:00",51.092000,4.380104,"42R834 - Boom","Flanders",3,19.1,18.5,79,16.2
2025-06-23T17:00:00+00:00,"2025-06-23T19:00:00+02:00",51.227309,4.331524,"42ZD08 - Zwijndrecht (Neerstraat)","Flanders",4,18.4,18.0,84,15.8
2025-06-23T17:00:00+00:00,"2025-06-23T19:00:00+02:00",51.196063,3.822920,"44R750 - Zelzate","Flanders",3,18.0,17.3,87,18.4
2025-06-23T16:00:00+00:00,"2025-06-23T18:00:00+02:00",51.290668,4.293329,"40AL04 - Beveren","Flanders",3,18.8,17.9,82,19.4
2025-06-23T16:00:00+00:00,"2025-06-23T18:00:00+02:00",50.931750,5.521087,"40GK37 - Genk","Flanders",6,20.6,20.6,73,13.3
2025-06-23T16:00:00+00:00,"2025-06-23T18:00:00+02:00",51.170298,4.341005,"40HB23 - Hoboken","Flanders",4,19.1,18.5,80,17.3
2025-06-23T16:00:00+00:00,"2025-06-23T18:00:00+02:00",50.793469,3.109642,"40MN01 - Menen","Flanders",3,17.1,17.0,91,13.7
2025-06-23T16:00:00+00:00,"2025-06-23T18:00:00+02:00",50.917228,3.307386,"40OB01 - Oostrozebeke","Flanders",4,17.1,16.9,91,14.8
2025-06-23T16:00:00+00:00,"2025-06-23T18:00:00+02:00",51.313929,4.403868,"40SA04 - Hoevenen","Flanders",3,18.6,18.2,83,15.8
2025-06-23T16:00:00+00:00,"2025-06-23T18:00:00+02:00",51.229813,4.376532,"42AL09 - Antwerpen (Van Averbekelaan)","Flanders",3,19.0,18.3,81,17.6
2025-06-23T16:00:00+00:00,"2025-06-23T18:00:00+02:00",51.226389,4.448750,"40DU07 - Deurne","Flanders",4,19.4,18.9,80,16.9
2025-06-23T16:00:00+00:00,"2025-06-23T18:00:00+02:00",51.228630,4.428454,"42R803 - Antwerpen (Park Spoor Noord)","Flanders",3,19.4,18.9,80,16.9
2025-06-23T16:00:00+00:00,"2025-06-23T18:00:00+02:00",51.208229,4.421559,"42R805 - Antwerpen (Belgiëlei)","Flanders",4,19.4,19.0,80,16.2
2025-06-24T12:00:00+00:00,"2025-06-24T14:00:00+02:00",50.711706,5.103159,"42N054 - Walshoutem","Flanders",6,18.2,18.1,84,13.3
2025-06-24T12:00:00+00:00,"2025-06-24T14:00:00+02:00",51.209663,4.431821,"42R801 - Borgerhout","Flanders",9,19.4,18.9,79,16.2
2025-06-24T12:00:00+00:00,"2025-06-24T14:00:00+02:00",51.206304,4.441947,"42R804 - Antwerpen (Ring)","Flanders",9,19.4,19.0,79,16.2
2025-06-24T12:00:00+00:00,"2025-06-24T14:00:00+02:00",51.212258,4.350555,"42R818 - Antwerpen (Burchtse Weel)","Flanders",9,18.7,18.4,83,15.5
2025-06-24T12:00:00+00:00,"2025-06-24T14:00:00+02:00",51.213251,4.239931,"42R823 - Beveren","Flanders",7,18.1,17.5,85,16.6
2025-06-24T12:00:00+00:00,"2025-06-24T14:00:00+02:00",51.254574,3.362536,"44N012 - Moerkerke","Flanders",5,16.5,15.9,95,17.3
2025-06-24T12:00:00+00:00,"2025-06-24T14:00:00+02:00",50.814874,3.322494,"44N052 - Zwevegem","Flanders",7,17.9,17.6,86,15.1
2025-06-24T12:00:00+00:00,"2025-06-24T14:00:00+02:00",51.061278,3.775262,"44R710 - Destelbergen","Flanders",7,18.2,17.6,85,17.3
2025-06-24T11:00:00+00:00,"2025-06-24T13:00:00+02:00",51.253965,4.201460,"40AL03 - Beveren","Flanders",9,18.2,17.7,85,16.6
2025-06-24T11:00:00+00:00,"2025-06-24T13:00:00+02:00",50.916648,4.515182,"40SZ05 - Steenokkerzeel","Flanders",9,19.9,19.1,75,18.0
2025-06-24T11:00:00+00:00,"2025-06-24T13:00:00+02:00",51.321784,3.218213,"40ZB07 - Zeebrugge","Flanders",6,17.1,16.2,93,20.5
2025-06-24T11:00:00+00:00,"2025-06-24T13:00:00+02:00",51.226389,4.448750,"40DU07 - Deurne","Flanders",10,19.4,18.9,80,16.9
2025-06-24T11:00:00+00:00,"2025-06-24T13:00:00+02:00",50.977541,4.837618,"42N035 - Aarschot","Flanders",9,20.4,19.7,71,16.2
2025-06-24T11:00:00+00:00,"2025-06-24T13:00:00+02:00",51.209663,4.431821,"42R801 - Borgerhout","Flanders",9,19.4,18.9,79,16.2
2025-06-24T11:00:00+00:00,"2025-06-24T13:00:00+02:00",51.228630,4.428454,"42R803 - Antwerpen (Park Spoor Noord)","Flanders",9,19.4,18.9,80,16.9
2025-06-24T11:00:00+00:00,"2025-06-24T13:00:00+02:00",51.208229,4.421559,"42R805 - Antwerpen (Belgiëlei)","Flanders",10,19.4,19.0,80,16.2
2025-06-24T11:00:00+00:00,"2025-06-24T13:00:00+02:00",51.092000,4.380104,"42R834 - Boom","Flanders",9,19.1,18.5,79,16.2
2025-06-24T11:00:00+00:00,"2025-06-24T13:00:00+02:00",51.227309,4.331524,"42ZD08 - Zwijndrecht (Neerstraat)","Flanders",11,18.4,18.0,84,15.8
2025-06-24T11:00:00+00:00,"2025-06-24T13:00:00+02:00",50.945359,3.152402,"44M705 - Roeselare","Flanders",9,17.1,16.7,91,15.8
2025-06-24T11:00:00+00:00,"2025-06-24T13:00:00+02:00",51.254574,3.362536,"44N012 - Moerkerke","Flanders",6,16.5,15.9,95,17.3
2025-06-24T11:00:00+00:00,"2025-06-24T13:00:00+02:00",51.061278,3.775262,"44R710 - Destelbergen","Flanders",8,18.2,17.6,85,17.3
2025-06-24T10:00:00+00:00,"2025-06-24T12:00:00+02:00",51.313929,4.403868,"40SA04 - Hoevenen","Flanders",8,null,null,null,null
2025-06-24T10:00:00+00:00,"2025-06-24T12:00:00+02:00",51.321784,3.218213,"40ZB07 - Zeebrugge","Flanders",9,17.1,16.2,93,20.5
2025-06-24T10:00:00+00:00,"2025-06-24T12:00:00+02:00",51.260990,4.424399,"42M802 - Antwerpen","Flanders",11,19.1,18.7,81,16.6
2025-06-24T10:00:00+00:00,"2025-06-24T12:00:00+02:00",51.250508,4.427523,"42MK02 - Merksem","Flanders",13,19.3,18.7,80,17.6
2025-06-24T10:00:00+00:00,"2025-06-24T12:00:00+02:00",50.977541,4.837618,"42N035 - Aarschot","Flanders",9,20.4,19.7,71,16.2
2025-06-24T10:00:00+00:00,"2025-06-24T12:00:00+02:00",50.941387,4.436721,"42R020 - Vilvoorde","Flanders",12,19.7,19.2,76,15.8
2025-06-24T10:00:00+00:00,"2025-06-24T12:00:00+02:00",51.208229,4.421559,"42R805 - Antwerpen (Belgiëlei)","Flanders",10,19.4,19.0,80,16.2
2025-06-24T10:00:00+00:00,"2025-06-24T12:00:00+02:00",51.177131,4.417949,"42R817 - Antwerpen (Groenenborgerlaan)","Flanders",9,19.1,18.6,80,16.2
2025-06-24T10:00:00+00:00,"2025-06-24T12:00:00+02:00",51.016280,2.582323,"44N029 - Houtem","Flanders",6,16.5,16.0,96,17.3
2025-06-24T09:00:00+00:00,"2025-06-24T11:00:00+02:00",50.931750,5.521087,"40GK37 - Genk","Flanders",9,20.6,20.6,73,13.3
2025-06-24T09:00:00+00:00,"2025-06-24T11:00:00+02:00",51.170298,4.341005,"40HB23 - Hoboken","Flanders",10,19.1,18.5,80,17.3
2025-06-24T09:00:00+00:00,"2025-06-24T11:00:00+02:00",50.916648,4.515182,"40SZ05 - Steenokkerzeel","Flanders",8,19.9,19.1,75,18.0
2025-06-24T09:00:00+00:00,"2025-06-24T11:00:00+02:00",51.321784,3.218213,"40ZB07 - Zeebrugge","Flanders",11,17.1,16.2,93,20.5
2025-06-24T09:00:00+00:00,"2025-06-24T11:00:00+02:00",51.330404,3.212605,"40ZB08 - Zeebrugge (Evendijk-Oost)","Flanders",9,17.2,16.2,93,20.5
2025-06-24T09:00:00+00:00,"2025-06-24T11:00:00+02:00",51.250508,4.427523,"42MK02 - Merksem","Flanders",13,19.3,18.7,80,17.6
2025-06-24T09:00:00+00:00,"2025-06-24T11:00:00+02:00",51.228630,4.428454,"42R803 - Antwerpen (Park Spoor Noord)","Flanders",10,19.4,18.9,80,16.9
2025-06-24T09:00:00+00:00,"2025-06-24T11:00:00+02:00",51.206304,4.441947,"42R804 - Antwerpen (Ring)","Flanders",9,19.4,19.0,79,16.2
2025-06-24T09:00:00+00:00,"2025-06-24T11:00:00+02:00",51.215497,4.325923,"42ZD01 - Zwijndrecht (Binnenplein)","Flanders",16,18.4,17.9,84,16.6
2025-06-24T09:00:00+00:00,"2025-06-24T11:00:00+02:00",50.945359,3.152402,"44M705 - Roeselare","Flanders",10,17.1,16.7,91,15.8
2025-06-24T09:00:00+00:00,"2025-06-24T11:00:00+02:00",51.040689,3.734971,"44R702 - Gent (Carlierlaan)","Flanders",9,18.4,18.0,84,16.2
2025-06-24T09:00:00+00:00,"2025-06-24T11:00:00+02:00",51.196063,3.822920,"44R750 - Zelzate","Flanders",9,18.0,17.3,87,18.4
2025-06-24T09:00:00+00:00,"2025-06-24T11:00:00+02:00",50.953177,3.121156,"44RL01 - Roeselare","Flanders",8,16.8,16.4,92,15.8
2025-06-24T08:00:00+00:00,"2025-06-24T10:00:00+02:00",51.290668,4.293329,"40AL04 - Beveren","Flanders",12,18.8,17.9,82,19.4
2025-06-24T08:00:00+00:00,"2025-06-24T10:00:00+02:00",51.263118,4.278890,"40AL05 - Beveren","Flanders",9,18.7,18.0,83,18.4
2025-06-24T08:00:00+00:00,"2025-06-24T10:00:00+02:00",51.330404,3.212605,"40ZB08 - Zeebrugge (Evendijk-Oost)","Flanders",8,17.2,16.2,93,20.5
2025-06-24T08:00:00+00:00,"2025-06-24T10:00:00+02:00",51.209519,4.431792,"42R802 - Borgerhout","Flanders",9,19.4,18.9,79,16.2
2025-06-24T08:00:00+00:00,"2025-06-24T10:00:00+02:00",51.228630,4.428454,"42R803 - Antwerpen (Park Spoor Noord)","Flanders",9,19.4,18.9,80,16.9
2025-06-24T08:00:00+00:00,"2025-06-24T10:00:00+02:00",51.196063,3.822920,"44R750 - Zelzate","Flanders",9,18.0,17.3,87,18.4
2025-06-24T07:00:00+00:00,"2025-06-24T09:00:00+02:00",51.263118,4.278890,"40AL05 - Beveren","Flanders",9,18.7,18.0,83,18.4
2025-06-24T07:00:00+00:00,"2025-06-24T09:00:00+02:00",50.931750,5.521087,"40GK37 - Genk","Flanders",10,20.6,20.6,73,13.3
2025-06-24T07:00:00+00:00,"2025-06-24T09:00:00+02:00",51.170298,4.341005,"40HB23 - Hoboken","Flanders",9,19.1,18.5,80,17.3
2025-06-24T07:00:00+00:00,"2025-06-24T09:00:00+02:00",51.321784,3.218213,"40ZB07 - Zeebrugge","Flanders",9,17.1,16.2,93,20.5
2025-06-24T07:00:00+00:00,"2025-06-24T09:00:00+02:00",51.330404,3.212605,"40ZB08 - Zeebrugge (Evendijk-Oost)","Flanders",8,17.2,16.2,93,20.5
2025-06-24T07:00:00+00:00,"2025-06-24T09:00:00+02:00",51.226389,4.448750,"40DU07 - Deurne","Flanders",9,19.4,18.9,80,16.9
2025-06-24T07:00:00+00:00,"2025-06-24T09:00:00+02:00",51.250508,4.427523,"42MK02 - Merksem","Flanders",11,null,null,null,null
2025-06-24T07:00:00+00:00,"2025-06-24T09:00:00+02:00",51.209663,4.431821,"42R801 - Borgerhout","Flanders",9,19.4,18.9,79,16.2
2025-06-24T07:00:00+00:00,"2025-06-24T09:00:00+02:00",51.209519,4.431792,"42R802 - Borgerhout","Flanders",9,19.4,18.9,79,16.2
2025-06-24T07:00:00+00:00,"2025-06-24T09:00:00+02:00",51.254574,3.362536,"44N012 - Moerkerke","Flanders",9,16.5,15.9,95,17.3
2025-06-24T07:00:00+00:00,"2025-06-24T09:00:00+02:00",51.016280,2.582323,"44N029 - Houtem","Flanders",8,16.5,16.0,96,17.3
2025-06-24T07:00:00+00:00,"2025-06-24T09:00:00+02:00",51.196063,3.822920,"44R750 - Zelzate","Flanders",9,18.0,17.3,87,18.4
2025-06-24T06:00:00+00:00,"2025-06-24T08:00:00+02:00",51.290668,4.293329,"40AL04 - Beveren","Flanders",12,18.8,17.9,82,19.4
2025-06-24T06:00:00+00:00,"2025-06-24T08:00:00+02:00",51.263118,4.278890,"40AL05 - Beveren","Flanders",9,18.7,18.0,83,18.4
2025-06-24T06:00:00+00:00,"2025-06-24T08:00:00+02:00",51.174054,3.786085,"40EG05 - Rieme","Flanders",11,18.0,17.2,87,18.7
2025-06-24T06:00:00+00:00,"2025-06-24T08:00:00+02:00",50.931750,5.521087,"40GK37 - Genk","Flanders",8,20.6,20.6,73,13.3
2025-06-24T06:00:00+00:00,"2025-06-24T08:00:00+02:00",51.250508,4.427523,"42MK02 - Merksem","Flanders",12,19.3,18.7,80,17.6
2025-06-24T18:00:00+00:00,"2025-06-24T20:00:00+02:00",51.226389,4.448750,"40DU07 - Deurne","Flanders",4,19.4,18.9,80,16.9
2025-06-24T18:00:00+00:00,"2025-06-24T20:00:00+02:00",51.260990,4.424399,"42M802 - Antwerpen","Flanders",4,19.1,18.7,81,16.6
2025-06-24T18:00:00+00:00,"2025-06-24T20:00:00+02:00",51.208229,4.421559,"42R805 - Antwerpen (Belgiëlei)","Flanders",4,19.4,19.0,80,16.2
2025-06-24T18:00:00+00:00,"2025-06-24T20:00:00+02:00",51.213251,4.239931,"42R823 - Beveren","Flanders",4,18.1,17.5,85,16.6
2025-06-24T18:00:00+00:00,"2025-06-24T20:00:00+02:00",51.040689,3.734971,"44R702 - Gent (Carlierlaan)","Flanders",3,18.4,18.0,84,16.2
2025-06-24T18:00:00+00:00,"2025-06-24T20:00:00+02:00",51.061278,3.775262,"44R710 - Destelbergen","Flanders",3,18.2,17.6,85,17.3
2025-06-24T17:00:00+00:00,"2025-06-24T19:00:00+02:00",51.174054,3.786085,"40EG05 - Rieme","Flanders",6,18.0,17.2,87,18.7
2025-06-24T17:00:00+00:00,"2025-06-24T19:00:00+02:00",51.321784,3.218213,"40ZB07 - Zeebrugge","Flanders",6,17.1,16.2,93,20.5
2025-06-24T17:00:00+00:00,"2025-06-24T19:00:00+02:00",51.229813,4.376532,"42AL09 - Antwerpen (Van Averbekelaan)","Flanders",4,19.0,18.3,81,17.6
2025-06-24T17:00:00+00:00,"2025-06-24T19:00:00+02:00",51.233652,5.163979,"42N016 - Dessel","Flanders",5,null,null,null,null
2025-06-24T17:00:00+00:00,"2025-06-24T19:00:00+02:00",50.977541,4.837618,"42N035 - Aarschot","Flanders",4,20.4,19.7,71,16.2
2025-06-24T17:00:00+00:00,"2025-06-24T19:00:00+02:00",50.936189,5.354360,"42N047 - Hasselt","Flanders",6,20.8,20.8,73,13.0
2025-06-24T17:00:00+00:00,"2025-06-24T19:00:00+02:00",50.711706,5.103159,"42N054 - Walshoutem","Flanders",4,18.2,18.1,84,13.3
2025-06-24T17:00:00+00:00,"2025-06-24T19:00:00+02:00",50.941387,4.436721,"42R020 - Vilvoorde","Flanders",5,19.7,19.2,76,15.8
2025-06-24T17:00:00+00:00,"2025-06-24T19:00:00+02:00",51.209663,4.431821,"42R801 - Borgerhout","Flanders",5,19.4,18.9,79,16.2
2025-06-24T17:00:00+00:00,"2025-06-24T19:00:00+02:00",51.209519,4.431792,"42R802 - Borgerhout","Flanders",5,19.4,18.9,79,16.2
2025-06-24T17:00:00+00:00,"2025-06-24T19:00:00+02:00",51.228630,4.428454,"42R803 - Antwerpen (Park Spoor Noord)","Flanders",6,19.4,18.9,80,16.9
2025-06-24T17:00:00+00:00,"2025-06-24T19:00:00+02:00",51.206304,4.441947,"42R804 - Antwerpen (Ring)","Flanders",4,19.4,19.0,79,16.2
2025-06-24T17:00:00+00:00,"2025-06-24T19:00:00+02:00",51.208229,4.421559,"42R805 - Antwerpen (Belgiëlei)","Flanders",6,19.4,19.0,80,16.2
2025-06-24T17:00:00+00:00,"2025-06-24T19:00:00+02:00",51.092000,4.380104,"42R834 - Boom","Flanders",3,19.1,18.5,79,16.2
2025-06-24T17:00:00+00:00,"2025-06-24T19:00:00+02:00",50.945359,3.152402,"44M705 - Roeselare","Flanders",5,17.1,16.7,91,15.8
2025-06-24T17:00:00+00:00,"2025-06-24T19:00:00+02:00",51.016280,2.582323,"44N029 - Houtem","Flanders",4,16.5,16.0,96,17.3
